x,y,z,neuron_id,column,celltype
-75.187,196.752,-566.494,282424,10,6
-176.62,372.475,-502.383,282425,10,6
-89.107,336.972,-447.233,282624,22,7
-122.083,243.097,-508.975,282642,22,7
-106.758,212.552,-466.044,282642,22,7
-163.254,252.045,-564.528,282646,22,7
-172.338,97.674,-520.328,282676,22,7
-16.121,189.237,-630.403,282681,8,8
-132.106,260.827,-641.86,282689,8,9
1.342,202.541,-547.255,282693,8,7
-147.943,281.842,-677.91,282698,8,7
-162.002,123.155,-517.636,282715,8,9
-145.696,223.784,-456.542,282723,8,9
83.484,355.074,466.42,282735,8,7
-103.676,204.652,-489.232,282739,8,9
-51.724,346.709,-506.336,282742,9,7
-200.213,371.12,-581.603,282743,9,7
-175.675,258.01,-629.086,282743,9,7
-94.629,367.695,409.247,282743,9,7
-55.6,346.62,-508.188,282746,9,7
-124.28,238.658,-452.687,282746,9,7
-215.73,282.638,-482.115,282747,9,7
-96.216,113.515,-452.447,282750,9,7
-66.489,196.706,-330.501,282750,9,7
-127.915,366.394,480.803,282752,9,7
-109.38,406.462,484.505,282752,9,7
-89.776,200.107,-571.109,282754,9,9
-72.356,252.471,-588.729,282754,9,9
-149.307,218.79,-440.597,282754,9,9
-152.726,254.435,-640.407,282759,9,7
-143.521,131.885,-647.219,282759,9,7
-290.413,255.585,-532.594,282761,9,7
-190.233,202.118,-581.418,282761,9,7
39.648,197.544,447.57,282761,9,7
-118.343,225.747,-425.077,282762,9,7
-124.502,259.344,-464.933,282762,9,7
-84.297,81.018,-427.419,282762,9,7
44.434,250.105,-603.222,282768,9,7
-154.85,241.588,-439.59,282770,9,9
13.899,387.373,451.668,282772,9,5
-225.28,308.475,-660.951,282773,9,7
-109.302,360.62,422.944,282773,9,7
-315.851,404.845,513.832,282781,9,5
-310.332,414.513,514.37,282781,9,5
-246.332,429.264,486.404,282781,9,5
-170.89,490.973,506.424,282781,9,5
-128.465,315.454,432.354,282782,9,7
-239.147,312.378,-516.53,282783,9,7
-277.168,275.937,-561.353,282784,9,7
-213.811,384.34,-582.873,282786,9,7
-143.34,175.35,-590.833,282792,9,7
-95.416,302.948,-578.394,282792,9,7
-175.399,93.185,-518.218,282794,9,7
-78.996,344.07,-584.528,282795,9,5
-173.418,391.916,419.522,282795,9,5
-145.129,221.591,-452.8,282795,9,5
-93.836,387.371,414.736,282801,9,5
-251.351,428.065,487.693,282802,9,5
-57.766,307.49,-324.558,282802,9,5
-144.592,279.905,-600.258,282803,9,6
-95.653,160.525,-563.355,282804,9,6
-102.607,169.886,-427.932,282804,9,6
-94.64,401.342,471.197,282806,9,7
-171.393,499.372,512.226,282807,9,6
-108.614,215.271,-353.276,282811,9,5
45.328,198.202,450.583,282812,9,5
66.255,154.444,508.929,282814,9,5
-188.112,305.759,-472.519,282816,10,6
-81.324,238.792,-577.007,282827,10,6
-57.256,198.448,-578.093,282834,10,6
-37.084,229.617,-580.079,282836,10,6
-226.697,192.873,-608.892,282840,10,6
-194.754,177.367,-422.123,282845,10,6
74.406,361.469,464.089,282846,10,5
-204.335,133.465,-631.599,282850,10,6
-167.147,267.601,-568.827,282851,10,6
-141.24,241.041,-413.384,282858,10,6
-190.91,261.526,-542.133,282859,10,6
-2.149,191.086,-635.93,282861,10,6
114.745,339.485,472.772,282861,10,6
-40.684,180.17,-554.807,282862,10,6
-64.026,342.38,-491.139,283063,22,7
-83.649,342.963,-441.696,283072,22,7
-93.819,109.196,-559.026,283090,22,8
-90.405,323.702,387.781,283096,22,8
-203.577,294.518,-650.431,283097,22,7
-146.348,323.449,-514.323,283099,22,7
-184.724,285.626,-685.343,283111,22,8
-100.148,170.964,-479.613,283115,22,7
-135.681,223.554,-558.867,283123,8,7
-193.477,334.868,-532.839,283128,8,9
-176.528,243.658,-551.329,283136,8,8
-89.869,315.188,-424.793,283156,8,7
-88.619,200.093,-571.533,283159,8,7
-159.754,300.914,-689.606,283162,8,7
-191.145,259.906,-492.571,283168,8,9
-86.376,198.552,-568.745,283170,8,7
-150.064,228.287,-560.219,283175,8,7
-81.324,238.792,-577.007,283176,8,7
-137.716,348.092,-463.399,283184,8,9
-316.601,275.636,-545.585,283190,8,7
-253.821,339.808,-479.05,283192,9,7
-128.609,307.185,366.231,283192,9,7
-53.851,196.678,-334.186,283193,9,7
-229.955,199.18,-546.654,283194,9,7
-318.529,262.98,-536.731,283197,9,7
-135.401,349.767,-497.558,283197,9,7
-303.363,258.279,-535.467,283198,9,7
-101.254,186.982,-573.524,283198,9,7
-182.509,191.342,-611.714,283199,9,7
-58.931,395.391,-592.54,283206,9,7
-87.14,398.146,452.861,283209,9,7
-158.477,204.01,-565.204,283216,9,7
-316.06,403.743,514.255,283217,9,5
-239.651,430.969,511.404,283217,9,5
-128.465,315.454,432.354,283217,9,5
-179.697,295.862,-654.501,283219,9,7
-125.043,261.277,-470.542,283219,9,7
-126.829,252.565,-480.732,283221,9,7
-266.648,433.171,497.135,283223,9,5
-211.85,149.805,443.49,283224,9,5
-13.878,185.787,451.674,283224,9,5
-164.09,255.082,-565.291,283226,9,7
-75.299,407.475,479.638,283226,9,7
-36.245,229.025,-580.806,283230,9,6
-103.889,285.6,-450.057,283230,9,6
-282.356,278.686,-568.106,283232,9,6
-218.771,213.389,-600.764,283235,9,7
-177.551,208.243,-606.085,283235,9,7
-106.646,400.596,455.417,283235,9,7
-156.058,381.841,392.064,283236,9,5
-111.453,277.257,-452.118,283238,9,7
127.136,161.083,505.716,283238,9,7
-182.64,207.343,-604.743,283242,9,5
-133.993,314.514,-412.492,283243,9,5
-177.904,88.39,-514.87,283244,9,7
-153.325,398.25,-516.261,283245,9,6
-196.854,190.383,-593.594,283250,9,5
69.757,166.844,504.817,283250,9,5
-124.502,259.344,-464.933,283251,9,5
-220.451,89.415,462.931,283253,9,5
-85.855,342.185,-443.295,283253,9,5
-75.538,342.398,-431.845,283253,9,5
-67.216,351.166,473.218,283253,9,5
-87.133,317.06,-582.227,283254,9,6
-138.45,353.548,-462.945,283254,9,6
-328.579,264.81,-541.591,283289,10,6
-131.142,237.891,-414.256,283291,10,6
171.281,316.792,486.718,283306,10,5
-85.855,342.185,-443.295,283316,11,6
-97.378,151.872,-651.422,283501,21,8
-183.91,373.847,-503.645,283510,21,7
-316.354,197.17,-496.644,283526,21,7
-0.533,197.681,-416.856,283526,21,7
-151.318,394.358,-510.935,283540,21,8
-134.449,340.061,-498.298,283552,21,7
-158.842,387.05,-531.483,283557,22,8
-98.518,304.356,-426.562,283566,22,7
-109.249,74.232,-551.014,283574,8,8
-221.903,226.088,428.322,283580,8,7
-292.646,290.846,-478.578,283581,8,7
-109.684,288.754,-21.664,283585,8,7
-115.736,284.856,-42.083,283590,8,7
-129.361,259.364,-638.537,283594,8,9
-208.052,280.699,-532.794,283595,8,9
-68.341,245.308,-572.475,283612,8,7
-245.807,318.446,-682.006,283616,8,7
-202.391,267.873,461.139,283616,8,7
-306.094,270.269,-545.397,283643,8,7
-180.898,255.993,-547.091,283646,9,7
-99.604,391.624,465.365,283648,9,7
-144.861,298.092,-491.996,283651,8,9
-146.883,280.644,-675.878,283652,9,9
-161.213,263.951,-512.898,283656,9,7
-183.29,186.729,-432.028,283658,9,7
-70.957,255.624,-587.896,283661,9,7
-267.26,206.16,-611.076,283663,9,7
-118.846,261.841,-315.659,283665,9,7
-171.047,253.581,-623.421,283666,9,7
-110.971,210.005,-513.303,283666,9,7
-115.163,311.246,198.14,283666,9,7
-155.78,292.079,-691.731,283669,9,9
-100.165,235.046,-572.808,283669,9,9
-153.63,214.565,-453.809,283669,9,9
-156.919,204.852,-387.651,283669,9,9
-251.449,266.098,-552.684,283671,9,6
-126.787,139.565,-602.93,283672,9,7
-50.228,204.277,-529.377,283675,9,7
-49.272,204.093,-528.105,283676,9,7
-219.008,269.392,466.193,283676,9,7
-236.139,214.133,-600.323,283677,9,7
-140.035,159.956,-594.785,283678,9,7
-178.485,490.082,511.271,283687,9,5
-202.381,283.599,-644.367,283689,9,7
-29.38,200.814,-538.379,283690,9,7
-257.422,431.563,492.454,283690,9,7
146.496,328.506,480.088,283690,9,7
-189.662,344.77,-579.216,283691,9,6
-56.097,274.776,-597.684,283691,9,6
-211.799,278.634,-482.643,283691,9,6
-68.163,408.686,479.082,283695,9,5
84.008,125.002,528.675,283695,9,5
-235.44,305.877,-475.975,283696,9,7
-194.416,206.485,-565.435,283697,9,9
19.288,386.203,451.771,283698,9,5
-71.31,374.916,-588.554,283699,9,7
-188.868,260.89,-542.115,283700,9,7
-103.925,287.784,-450.459,283701,9,5
-9.326,193.599,-401.623,283701,9,5
-64.026,342.38,-491.139,283702,9,6
-24.515,305.976,-533.566,283705,9,5
-112.01,274.497,-452.823,283716,9,6
-85.855,342.185,-443.295,283716,9,6
-130.222,297.349,433.618,283726,10,5
-115.204,245.276,-446.416,283727,10,6
-98.005,155.534,-414.136,283749,10,6
-144.177,371.498,-498.198,283757,10,6
-16.338,227.589,-585.999,283766,10,6
-252.672,269.199,-517.287,283977,21,8
-161.705,126.52,-518.694,283984,21,7
-177.694,293.249,-708.839,284011,21,7
-62.596,332.133,-533.893,284024,8,7
-181.356,260.532,-619.236,284034,8,7
-163.56,255.362,-477.105,284051,8,8
-168.16,107.033,-520.331,284069,8,7
-261.135,248.739,-528.193,284074,8,7
-202.839,139.082,-630.033,284074,8,7
-164.628,214.574,-597.066,284074,8,7
-28.185,244.608,-673.623,284074,8,7
-194.279,163.147,-621.536,284075,8,7
-192.302,202.318,-610.199,284077,8,7
-161.266,360.259,-525.469,284077,8,7
-82.674,270.369,-422.026,284078,8,9
-31.293,346.501,-504.344,284081,8,7
-27.226,324.347,-335.956,284081,8,7
-155.457,375.455,384.744,284082,8,7
-81.162,162.597,-575.62,284083,8,7
-132.668,304.988,-421.406,284090,8,9
29.837,184.382,-578.361,284091,8,7
-73.419,165.035,-553.102,284093,8,7
-102.247,197.583,-491.544,284104,9,7
-54.715,238.791,-430.443,284104,9,7
-136.103,285.435,-505.684,284107,9,9
-144.527,240.149,-415.822,284107,9,9
-109.595,182.244,-443.704,284112,8,7
-127.466,255.43,-629.823,284113,9,7
-121.139,236.57,-407.432,284113,9,7
-208.852,236.418,-520.805,284114,9,7
-124.429,115.376,-617.832,284114,9,7
-137.815,319.873,-388.09,284118,9,7
-164.817,256.767,-566.355,284119,9,7
-321.622,264.834,-538.855,284122,9,7
-13.013,247.302,-542.26,284123,9,7
-210.562,292.51,-629.972,284127,9,7
-226.209,425.243,479.328,284128,9,7
-292.495,183.566,-654.422,284129,9,7
-96.095,295.441,-562.755,284129,9,7
-100.241,169.878,-610.452,284132,9,7
-158.849,287.267,408.584,284132,9,7
-141.845,361.064,-497.99,284137,9,6
-134.555,313.181,-414.533,284137,9,6
-148.719,334.657,-364.746,284137,9,6
-169.871,134.028,-552.897,284140,9,7
-339.764,276.51,-591.44,284141,9,7
-184.234,268.413,-545.195,284144,9,7
-117.639,223.749,-476.839,284152,9,5
-121.731,125.663,-586.974,284153,9,5
62.18,162.612,500.215,284153,9,5
-255.223,339.527,-470.941,284154,9,6
-145.574,307.59,-496.093,284157,9,5
-55.556,342.2,476.656,284157,9,5
-141.542,208.797,-518.996,284159,9,9
-127.408,247.748,-482.25,284159,9,9
-98.149,207.397,-382.752,284159,9,9
-132.306,302.899,-467.465,284163,9,5
-110.646,202.478,-466.091,284168,9,6
-112.195,258.484,-342.796,284168,9,6
-47.855,194.661,-330.017,284169,9,6
-153.63,214.565,-453.809,284172,9,6
-96.1,209.389,-457.11,284179,6,7
-255.578,329.864,-507.493,284180,9,7
-94.359,239.328,-574.464,284189,10,6
-40.235,197.444,-324.556,284189,10,6
-157.269,206.126,-447.468,284205,10,6
-157.525,184.232,-563.709,284209,10,6
-165.652,314.048,-701.11,284395,21,7
-177.378,244.267,-550.509,284411,21,7
-77.668,197.635,-454.552,284420,21,7
28.775,376.132,-623.613,284421,21,8
-281.995,283.925,-497.126,284425,21,7
-176.014,291.734,-646.84,284425,21,7
-86.56,179.077,-500.799,284438,21,8
-191.469,168.895,-621.107,284451,21,8
-18.803,201.17,-538.494,284469,8,7
-157.094,202.833,-564.754,284472,8,7
-147.726,203.817,-569.992,284472,8,7
-150.556,287.433,-687.423,284473,8,8
-153.845,252.339,-636.411,284476,8,9
-159.33,317.42,-624.281,284476,8,9
-159.271,272.395,-534.389,284476,8,9
-96.927,305.926,-425.986,284479,8,9
-27.281,249.463,-415.053,284479,8,9
-168.418,279.997,-477.17,284481,8,9
-99.192,295.527,-454.034,284481,8,9
-12.41,359.395,-513.378,284484,8,7
-69.914,328.853,-537.543,284488,8,7
94.372,350.282,467.861,284490,8,7
69.377,364.301,463.047,284495,8,7
-301.477,189.962,467.711,284497,8,7
-40.449,196.591,-416.553,284500,8,7
-158.393,239.364,-610.318,284502,8,7
-313.635,434.15,518.653,284504,8,7
-112.755,279.866,-84.973,284523,8,7
-283.17,250.058,-467.615,284533,5,7
-256.898,334.583,-450.169,284538,9,7
-131.868,298.109,-466.771,284538,9,7
-19.838,28.751,-531.229,284539,9,7
-153.371,213.819,-413.725,284542,5,7
-66.212,329.956,-535.605,284546,5,7
-105.638,413.787,484.864,284550,9,7
-259.91,336.385,-447.117,284552,9,7
-90.251,184.042,-512.056,284557,9,5
-108.036,211.331,-489.191,284557,9,5
-97.758,210.9,-423.661,284559,9,7
-55.156,398.876,-589.043,284560,9,7
-118.343,225.747,-425.077,284560,9,7
74.694,252.771,-617.752,284562,9,7
-78.715,328.407,-480.17,284568,9,5
-81.633,407.02,478.988,284568,9,5
-131.598,280.176,-464.124,284570,9,6
-149.097,222.187,-457.908,284571,9,6
-160.248,263.762,-511.627,284578,9,5
-174.034,392.825,420.826,284578,9,5
-324.215,277.316,-588.844,284579,9,7
-110.463,277.854,-450.942,284580,9,6
-119.959,261.454,-316.697,284580,9,6
-94.589,329.644,-450.343,284580,9,6
-299.9,283.633,-573.68,284582,9,6
-222.893,285.907,-479.694,284582,9,6
-121.154,265.078,-460.905,284582,9,6
-160.396,259.292,-505.593,284583,9,7
-135.554,331.525,-466.78,284584,9,5
-217.543,169.545,438.319,284585,9,5
-125.11,325.021,262.034,284586,9,5
-230.869,307.301,-517.163,284591,9,6
-205.262,173.407,-418.908,284591,9,6
-228.763,287.462,-478.502,284591,9,6
-58.534,266.031,394.052,284592,9,5
-111.921,216.81,-473.846,284594,9,5
-135.178,325.183,-497.003,284629,10,6
2.682,317.995,-618.172,284632,10,6
-142.504,363.051,-497.573,284854,21,7
-75.054,76.539,-641.759,284854,21,7
-86.407,129.601,-483.101,284855,21,7
-149.307,218.79,-440.597,284868,21,7
-81.976,175.485,-541.881,284875,21,8
-194.019,338.168,-531.237,284896,21,8
-148.688,300.959,-620.797,284912,21,7
-41.433,272.654,-407.071,284939,4,7
-73.395,249.872,-587.969,284963,8,7
-7.491,192.609,-406.057,284963,8,7
-292.646,290.846,-478.578,284965,8,7
-140.287,233.393,-469.637,284983,8,7
-198.406,367.486,-580.064,284989,5,7
-297.357,266.175,-542.426,285000,5,7
-120.952,439.811,506.293,285001,5,7
-120.157,251.594,-360.533,285008,5,7
-125.664,250.874,-362.934,285008,5,7
-110.123,260.734,-341.477,285008,5,7
-142.497,313.416,-507.813,285012,5,7
-195.273,407.71,454.814,285021,5,5
-88.108,214.079,-450.0,285023,9,7
-24.925,354.929,-508.891,285029,9,5
-67.023,382.296,-588.56,285032,9,9
-141.845,361.064,-497.99,285050,6,7
-158.447,254.688,-500.523,285283,21,8
-146.943,386.815,-501.935,285306,21,7
-134.35,338.988,-497.694,285313,21,8
-126.735,253.783,-479.925,285316,21,7
-111.306,399.718,455.258,285326,21,7
-253.821,339.808,-479.05,285341,21,8
27.545,242.395,-599.149,285341,21,8
-184.63,187.117,-614.723,285345,21,8
-191.469,168.895,-621.107,285352,21,8
-184.373,368.885,-505.241,285353,21,7
-113.588,221.997,-384.434,285353,21,7
-113.588,221.997,-384.434,285357,4,7
-120.898,33.383,-675.365,285374,4,7
-134.22,320.567,-470.594,285375,4,8
-185.397,368.555,-504.466,285382,4,8
-30.204,411.973,477.431,285394,4,7
-106.2,308.04,356.031,285396,4,7
-118.497,226.691,-425.244,285434,5,7
-154.054,348.519,-526.26,285440,5,7
-256.093,335.529,-453.813,285446,5,7
-196.827,343.953,-525.898,285448,5,7
-274.221,258.052,-533.853,285455,5,7
-186.907,211.861,-599.225,285459,5,7
-217.362,284.91,-481.569,285470,5,7
-70.059,457.443,486.344,285471,5,5
-55.624,410.717,478.39,285498,6,5
-9.513,310.512,-612.532,285761,21,8
-298.28,297.217,-476.434,285765,21,7
-183.603,275.535,-546.646,285765,21,7
-115.918,231.315,-418.849,285765,21,7
-209.555,281.833,-532.866,285772,21,8
-141.974,214.429,-518.881,285772,21,8
-114.308,228.778,-419.817,285773,21,7
-50.86,263.97,-557.854,285815,4,8
-205.913,172.887,-418.301,285846,4,7
-96.577,304.417,-461.332,285852,4,7
-78.996,344.07,-584.528,285867,4,7
-42.418,250.678,-425.825,285881,5,7
-162.088,286.325,451.855,285901,5,5
-79.966,414.528,447.881,285901,5,5
12.697,201.424,-548.499,285914,6,7
-160.259,242.378,-445.201,285967,6,6
-177.775,207.82,-565.784,286167,21,7
-114.435,249.468,-382.931,286167,21,7
-156.483,241.076,-622.054,286168,21,7
-171.287,275.967,-631.133,286168,21,7
40.217,251.334,-602.869,286169,21,8
-242.25,198.566,-540.833,286207,21,7
-183.603,275.535,-546.646,286214,21,7
-289.571,288.674,-480.134,286223,21,7
-87.222,129.527,-483.674,286223,21,7
20.639,233.465,-598.371,286223,21,7
-205.913,172.887,-418.301,286223,21,7
-117.99,39.303,-661.307,286251,4,7
-50.582,350.267,-499.881,286261,4,7
-166.718,261.454,-583.728,286263,4,8
-110.592,294.324,43.292,286281,4,7
-95.098,147.583,-665.813,286292,4,8
-220.852,395.11,-583.799,286293,4,7
-304.812,302.431,-473.789,286304,5,7
-291.358,289.316,-479.972,286310,5,7
-253.375,338.47,-482.25,286314,5,7
-180.125,210.573,-598.996,286315,5,7
-272.335,280.736,-501.909,286321,5,7
-41.433,272.654,-407.071,286324,5,7
-34.495,250.303,-418.416,286352,5,7
-197.725,365.628,-579.867,286364,6,7
-176.996,292.369,-476.432,286374,6,7
-168.064,279.112,-476.9,286377,6,7
-163.162,244.688,-449.871,286626,21,7
-160.943,369.07,-522.438,286640,20,8
-105.063,398.464,463.991,286650,21,7
-163.414,282.426,-689.025,286689,4,8
-153.174,397.118,-514.638,286692,4,8
-23.036,229.995,-584.428,286697,4,7
-114.435,249.468,-382.931,286697,4,7
-3.407,315.248,-616.263,286706,4,7
-86.167,147.705,-494.411,286708,4,7
-79.577,345.434,-585.608,286708,4,7
-111.41,213.6,-572.665,286719,4,7
-142.315,273.978,-666.314,286723,4,8
-42.219,273.085,-407.76,286728,4,7
-267.683,191.362,-630.052,286749,5,7
-281.135,201.096,-611.182,286755,5,7
-35.884,250.073,-419.833,286768,5,7
-107.022,240.128,-575.71,286769,5,7
-139.254,224.378,-579.865,286773,5,7
-150.93,229.934,-599.754,286782,5,7
-121.732,259.167,-321.724,286786,5,7
-125.613,227.931,-470.458,286791,5,7
-107.643,293.388,66.791,286828,6,7
-91.55,400.151,476.031,286829,6,5
-53.074,311.436,-326.922,286849,3,6
-259.946,202.167,-533.692,287080,20,7
-282.305,253.915,-532.865,287125,20,7
-194.822,191.272,-592.182,287131,20,7
-74.017,78.254,-641.837,287156,4,8
-189.504,339.276,-580.006,287160,4,7
-85.669,321.764,-476.401,287160,4,7
-39.165,200.39,-584.882,287165,4,7
-65.841,90.806,-553.738,287182,4,7
-4.837,223.513,-590.505,287182,4,7
-50.582,350.267,-499.881,287217,5,7
-52.948,124.407,487.361,287222,5,5
-14.933,334.298,-316.67,287222,5,5
-138.939,301.228,-507.745,287228,5,7
-84.358,405.444,476.343,287249,6,5
-78.554,342.09,-583.739,287570,4,7
-315.134,261.577,-536.158,287576,20,7
-160.008,318.128,-623.943,287580,4,8
-197.246,346.095,-525.118,287580,4,8
-260.607,271.753,489.071,287593,4,7
-113.056,220.698,-367.722,287599,4,7
-247.522,323.129,-511.031,287640,5,7
-241.927,316.467,-514.172,287640,5,7
-98.781,451.086,511.227,287648,5,5
-138.378,322.694,472.334,287653,5,5
-256.628,212.712,-607.229,287658,5,7
-242.977,235.929,-502.159,287935,20,7
-225.41,232.719,-511.543,287951,20,7
-207.131,235.703,-519.291,287957,20,7
-219.137,238.445,-513.237,287964,20,7
-216.062,246.434,-539.852,287983,20,7
-87.618,309.699,-553.836,288024,0,7
-63.201,301.809,-317.605,288135,3,6
-166.252,262.275,-568.181,288374,20,8
-88.615,309.094,-555.105,288792,0,7
-23.395,302.718,-534.27,289839,0,7
-356.143,383.039,527.326,289909,1,5
33.176,393.629,481.721,289913,1,5
-1.036,163.022,-510.803,294059,17,5
-99.221,69.395,-550.545,295501,16,6
-22.789,197.078,-587.772,295526,17,5
-59.024,142.424,-574.609,295900,16,5
6.187,201.928,-549.028,296069,19,6
-62.596,332.133,-533.893,296515,19,6
-94.056,333.926,395.231,296651,23,5
-83.066,198.892,-448.177,296721,16,6
-98.444,121.501,-452.986,296759,16,6
-40.028,272.334,-554.658,297125,23,7
-212.143,138.166,449.197,297193,16,6
-89.917,148.714,-563.009,297198,16,5
-118.835,96.161,-629.964,297204,16,5
-159.134,379.261,-527.041,297329,19,6
-63.965,394.737,451.469,297502,23,5
-83.908,318.555,384.543,297521,23,5
-86.953,374.9,468.65,297563,23,5
-106.981,94.115,-590.19,297576,16,5
-63.469,148.036,-569.584,297576,16,5
70.798,150.502,513.278,297587,16,5
-125.483,130.196,-607.808,297624,13,6
-101.954,79.026,-591.624,297625,13,6
-42.025,199.457,-580.395,297681,14,5
-56.833,139.493,-574.042,297688,14,6
-16.879,300.267,-611.019,297691,14,6
69.757,166.844,504.817,297691,14,6
-79.152,319.855,-547.804,297762,19,6
-125.345,350.764,475.989,297953,23,5
-109.302,360.62,422.944,297959,23,5
-181.96,72.181,-509.65,298015,23,6
61.191,166.614,499.853,298026,16,5
-211.194,144.489,443.672,298055,16,6
-223.308,165.062,-413.43,298061,13,6
-227.495,163.251,-411.402,298064,13,6
201.91,144.023,525.973,298081,13,6
-144.36,214.784,-517.08,298085,13,6
-102.888,207.476,-511.832,298085,13,6
-162.604,112.993,-693.612,298090,13,6
-141.503,160.329,-594.106,298090,13,6
-63.976,166.657,-529.613,298090,13,6
-256.797,236.908,-493.594,298093,13,6
-181.603,261.52,-619.169,298093,13,6
-50.098,185.391,-559.691,298097,13,6
35.191,182.468,-582.412,298097,13,6
-111.696,103.314,-588.93,298098,13,5
-187.725,268.021,-622.276,298119,14,6
17.309,345.874,-624.906,298128,14,5
-159.019,388.173,-531.267,298136,14,6
208.894,142.954,530.219,298138,14,6
-159.117,383.92,-530.578,298141,14,6
-82.347,205.49,-388.706,298151,14,6
-98.015,64.03,-589.96,298154,14,6
-5.004,199.578,-545.125,298158,14,5
